"GEO_ID","NAME","B17018_001E","B17018_001M","B17018_002E","B17018_002M","B17018_003E","B17018_003M","B17018_004E","B17018_004M","B17018_005E","B17018_005M","B17018_006E","B17018_006M","B17018_007E","B17018_007M","B17018_008E","B17018_008M","B17018_009E","B17018_009M","B17018_010E","B17018_010M","B17018_011E","B17018_011M","B17018_012E","B17018_012M","B17018_013E","B17018_013M","B17018_014E","B17018_014M","B17018_015E","B17018_015M","B17018_016E","B17018_016M","B17018_017E","B17018_017M","B17018_018E","B17018_018M","B17018_019E","B17018_019M","B17018_020E","B17018_020M","B17018_021E","B17018_021M","B17018_022E","B17018_022M","B17018_023E","B17018_023M","B17018_024E","B17018_024M","B17018_025E","B17018_025M","B17018_026E","B17018_026M","B17018_027E","B17018_027M","B17018_028E","B17018_028M","B17018_029E","B17018_029M","B17018_030E","B17018_030M","B17018_031E","B17018_031M","B17018_032E","B17018_032M","B17018_033E","B17018_033M","B17018_034E","B17018_034M","B17018_035E","B17018_035M",
"0500000US36001","Albany County, New York","70098","3595","6352","1868","1931","838","706","495","527","500","56","93","642","460","4421","1683","1056","814","504","666","339","478","78","157","135","168","3365","1541","1194","1041","871","687","569","516","731","680","63746","3248","49320","3262","2040","832","6488","1263","11492","1677","29300","2546","14426","2347","3551","1085","170","205","615","514","1551","834","1215","576","10875","1844","174","220","2344","971","4357","1501","4000","921",
"0500000US36005","Bronx County, New York","332551","7305","77134","5243","19682","2941","7484","1776","5795","1692","3908","1206","2495","1108","57452","4736","7169","1791","2080","1128","2501","934","1125","738","1463","916","50283","4044","18939","3128","14278","2134","14006","2619","3060","1186","255417","7646","116080","7569","22054","3274","30073","3723","26304","3507","37649","4400","139337","7625","36115","4494","6042","1749","10442","2437","10444","2684","9187","2104","103222","6227","17280","2949","26734","2752","30983","3504","28225","3437",
"0500000US36007","Broome County, New York","45546","2319","5153","1339","1396","592","31","50","519","353","504","392","342","256","3757","1205","962","571","64","117","624","428","274","347","0","220","2795","1035","289","337","1142","657","1045","726","319","456","40393","2188","29765","1978","1871","840","6816","1482","10313","1269","10765","1364","10628","1649","4267","1044","208","140","1608","850","1922","720","529","332","6361","1364","444","337","1040","556","3262","1072","1615","482",
"0500000US36009","Cattaraugus County, New York","19979","1260","2682","678","1055","408","198","166","432","280","307","201","118","130","1627","597","271","197","61","103","97","104","107","164","6","11","1356","523","155","152","676","399","414","358","111","96","17297","1295","13447","1148","599","324","3782","763","4904","680","4162","768","3850","732","1243","420","107","110","484","233","449","291","203","176","2607","575","169","155","931","401","1090","391","417","214",
"0500000US36011","Cayuga County, New York","20264","1588","1912","817","335","179","94","97","160","133","26","31","55","50","1577","805","778","708","196","227","552","658","30","52","0","220","799","426","105","136","90","123","518","453","86","142","18352","1410","13506","1256","876","372","3731","792","4450","978","4449","661","4846","933","1942","723","315","228","643","341","786","526","198","178","2904","755","280","267","495","281","1037","425","1092","443",
"0500000US36013","Chautauqua County, New York","33301","1798","5173","1259","1210","495","434","317","233","213","250","188","293","222","3963","1207","1080","612","110","139","501","391","377","405","92","160","2883","1010","886","647","1228","597","607","449","162","143","28128","1683","21304","1754","1023","351","5251","924","6165","943","8865","1345","6824","1228","2675","882","838","574","1111","503","617","354","109","113","4149","884","145","138","1544","714","1709","642","751","467",
"0500000US36015","Chemung County, New York","21269","1528","1755","678","463","358","355","333","22","27","0","220","86","108","1292","656","343","448","285","441","33","40","25","44","0","220","949","436","85","104","338","219","482","353","44","73","19514","1421","14368","1300","650","376","4658","1088","3594","745","5466","966","5146","1129","1842","742","34","42","866","561","722","512","220","211","3304","769","385","411","649","323","1355","522","915","462",
"0500000US36019","Clinton County, New York","19617","1543","2074","756","570","340","87","112","186","211","108","178","189","182","1504","796","610","481","0","220","610","481","0","220","0","220","894","506","143","164","416","344","293","357","42","72","17543","1541","12731","1137","436","278","3298","637","4286","864","4711","830","4812","1240","1414","590","221","206","600","454","246","165","347","237","3398","1164","203","241","1187","832","1052","707","956","483",
"0500000US36027","Dutchess County, New York","69316","2938","2922","917","1435","655","45","67","775","548","318","249","297","265","1487","629","41","74","0","220","41","74","0","220","0","220","1446","629","293","344","379","349","676","469","98","117","66394","3009","52368","2788","1443","617","9023","1870","12459","1739","29443","2429","14026","1882","4702","1191","402","381","1769","787","1645","715","886","417","9324","1814","184","223","1594","617","3374","1146","4172","1190",
"0500000US36029","Erie County, New York","239634","5637","19054","2488","7669","1453","1268","769","2494","1037","1712","608","2195","794","11385","2038","1826","786","450","397","636","530","508","401","232","217","9559","1870","1672","898","4428","1273","2840","1107","619","393","220580","5772","161959","5393","5513","1148","27836","2932","45385","3606","83225","4435","58621","3883","16393","2061","1210","661","3498","924","7340","1624","4345","1111","42228","3360","2575","888","9943","2002","16173","2332","13537","2097",
"0500000US36045","Jefferson County, New York","32386","2260","3555","1101","1125","626","20","35","649","420","456","455","0","220","2430","953","115","127","21","36","80","121","0","220","14","24","2315","925","366","446","551","460","1086","650","312","300","28831","1872","24048","1849","1211","457","6045","1284","9396","1629","7396","1211","4783","1017","1690","628","105","129","546","314","537","325","502","392","3093","872","109","123","1231","657","1225","429","528","335",
"0500000US36047","Kings County, New York","565970","9167","85352","5953","41387","4283","15939","2741","14176","2744","5430","1470","5842","1190","43965","3977","8679","1843","2598","980","2749","950","1737","813","1595","994","35286","3612","9642","2163","12029","2513","8990","2009","4625","1265","480618","9587","314554","8336","33318","3247","67487","4146","51770","4488","161979","5661","166064","7819","43297","4208","7609","1587","11844","2217","7477","1696","16367","2508","122767","6236","16991","2658","36505","3963","28513","2947","40758","4023",
"0500000US36053","Madison County, New York","17240","904","994","291","476","214","59","53","350","200","31","32","36","42","518","243","11","19","11","19","0","220","0","220","0","220","507","243","111","106","243","202","153","96","0","220","16246","933","12416","854","586","213","3129","487","3325","558","5376","654","3830","554","1161","333","52","42","425","196","414","235","270","186","2669","555","96","97","1072","464","809","351","692","254",
"0500000US36055","Monroe County, New York","184037","4791","17642","2311","4558","1084","1262","556","1226","668","760","500","1310","559","13084","2097","1560","829","735","552","677","555","52","86","96","120","11524","2040","2341","993","4651","1400","4081","1526","451","363","166395","4612","123957","4221","2720","827","16886","1798","33673","2946","70678","3128","42438","3625","12612","2321","1128","721","4314","1349","4228","1438","2942","919","29826","2858","2655","1064","7571","1563","11265","1974","8335","1550",
"0500000US36059","Nassau County, New York","346849","5715","13045","2364","6182","1463","1445","833","1085","657","1798","826","1854","711","6863","1622","1761","868","320","308","305","262","641","659","495","436","5102","1438","846","572","1436","1036","977","575","1843","927","333804","5448","272626","6291","13123","1976","37761","2911","55390","4375","166352","6079","61178","4273","18861","2624","2044","953","4118","1149","4668","1109","8031","1708","42317","3554","3225","1091","7799","1540","11930","2143","19363","2511",
"0500000US36061","New York County, New York","325393","10924","34224","4374","12340","2859","5312","2036","4030","1711","898","563","2100","932","21884","3930","3232","1619","1639","1120","0","220","945","915","648","627","18652","3274","6703","1806","3090","1419","6563","1900","2296","1323","291169","10685","205884","8262","11087","2505","10222","2130","22381","4399","162194","7609","85285","7240","27432","4632","4745","1942","4727","2077","6308","2981","11652","3549","57853","5580","9696","2068","11068","2530","12336","3327","24753","3716",
"0500000US36063","Niagara County, New York","56471","2458","5346","1513","1379","643","144","172","547","325","571","531","117","130","3967","1449","1900","1125","214","335","1497","951","57","98","132","212","2067","796","489","337","1302","662","276","249","0","220","51125","2572","37200","2426","1600","638","8885","1308","11209","1698","15506","1666","13925","2433","4252","1118","193","230","2438","930","656","372","965","418","9673","2022","1118","715","2259","885","3488","1199","2808","1169",
